from,from_module,to,to_module,Type,Id,Label
global issues,4,n733,5,Directed,1609,
global issues,4,n732,5,Directed,1612,
global issues,4,n730,5,Directed,1620,
global issues,4,n711,4,Directed,1676,
global issues,4,n709,4,Directed,1684,
global issues,4,n708,4,Directed,1689,
global issues,4,n705,4,Directed,1699,
global issues,4,n702,4,Directed,1707,
global issues,4,n699,4,Directed,1719,
global issues,4,n698,4,Directed,1723,
global issues,4,n693,1,Directed,1734,
global issues,4,n688,4,Directed,1747,
global issues,4,n686,4,Directed,1754,
global issues,4,n679,11,Directed,1780,
global issues,4,n673,4,Directed,1797,
global issues,4,n654,2,Directed,1854,
global issues,4,n652,8,Directed,1860,
global issues,4,n649,5,Directed,1868,
global issues,4,n642,2,Directed,1890,
global issues,4,n405,7,Directed,1914,
global issues,4,n632,4,Directed,1948,
global issues,4,n621,5,Directed,1983,
global issues,4,n620,5,Directed,1987,
global issues,4,n592,4,Directed,2079,
global issues,4,n589,4,Directed,2092,
global issues,4,n587,8,Directed,2098,
global issues,4,n580,4,Directed,2121,
global issues,4,n572,5,Directed,2149,
global issues,4,n461,11,Directed,2309,
global issues,4,n407,11,Directed,2313,
global issues,4,n526,2,Directed,2343,
global issues,4,n525,2,Directed,2348,
global issues,4,n516,4,Directed,2373,
global issues,4,n515,4,Directed,2378,
global issues,4,n514,4,Directed,2382,
global issues,4,n502,5,Directed,2431,
global issues,4,n498,3,Directed,2444,
global issues,4,n497,4,Directed,2448,
global issues,4,n492,5,Directed,2459,
global issues,4,n486,5,Directed,2474,
global issues,4,n485,5,Directed,2478,
global issues,4,n484,5,Directed,2483,
global issues,4,n476,5,Directed,2490,
global issues,4,n421,3,Directed,2507,
global issues,4,n458,5,Directed,2534,
global issues,4,n377,3,Directed,2568,
global issues,4,n429,4,Directed,2611,
global issues,4,n419,5,Directed,2638,
global issues,4,n415,3,Directed,2652,
global issues,4,n413,3,Directed,2659,
global issues,4,n388,5,Directed,2721,
global issues,4,n366,11,Directed,2812,
global issues,4,n344,4,Directed,2879,
global issues,4,n340,5,Directed,2892,
global issues,4,n336,4,Directed,2907,
global issues,4,n328,5,Directed,2932,
global issues,4,n263,5,Directed,2936,
global issues,4,n323,5,Directed,2953,
global issues,4,n322,5,Directed,2957,
global issues,4,n317,3,Directed,2969,
global issues,4,n313,4,Directed,2979,
global issues,4,n312,4,Directed,2983,
global issues,4,n310,4,Directed,2990,
global issues,4,n296,5,Directed,3018,
global issues,4,n282,5,Directed,3026,
global issues,4,n267,4,Directed,3105,
global issues,4,n227,4,Directed,3110,
global issues,4,n266,4,Directed,3116,
global issues,4,n236,7,Directed,3162,
global issues,4,n215,7,Directed,3173,
global issues,4,n224,4,Directed,3184,
global issues,4,n222,4,Directed,3187,
global issues,4,n217,4,Directed,3193,
global issues,4,n213,4,Directed,3195,
n1202,5,design,1,Directed,39,
business,5,n286,3,Directed,75,
business,5,n1202,5,Directed,41,
business,5,n1176,5,Directed,128,
business,5,n1164,5,Directed,168,
business,5,n1163,4,Directed,172,
business,5,n1156,5,Directed,200,
business,5,n1155,4,Directed,204,
business,5,n1154,5,Directed,208,
business,5,n1152,5,Directed,216,
business,5,n1151,3,Directed,220,
business,5,n1150,5,Directed,224,
business,5,n1149,1,Directed,228,
business,5,n1147,5,Directed,236,
business,5,n1146,5,Directed,239,
business,5,n1145,5,Directed,244,
business,5,n1142,5,Directed,255,
business,5,n1141,5,Directed,260,
business,5,n1140,5,Directed,264,
business,5,n1139,5,Directed,268,
business,5,n1129,5,Directed,301,
business,5,n1108,5,Directed,364,
business,5,n1105,4,Directed,372,
business,5,n792,5,Directed,1416,
business,5,n763,5,Directed,1505,
business,5,n758,6,Directed,1521,
business,5,n756,1,Directed,1528,
business,5,n723,6,Directed,1642,
business,5,n720,1,Directed,1649,
business,5,n689,6,Directed,1744,
business,5,n687,1,Directed,1751,
business,5,n663,6,Directed,1829,
business,5,n586,6,Directed,2102,
business,5,n558,1,Directed,2206,
business,5,n468,1,Directed,2212,
business,5,n502,5,Directed,2432,
business,5,n486,5,Directed,2475,
business,5,n484,5,Directed,2484,
business,5,n483,5,Directed,2487,
business,5,n476,5,Directed,2491,
business,5,n465,3,Directed,2519,
business,5,n458,5,Directed,2535,
business,5,n377,3,Directed,2569,
business,5,n419,5,Directed,2639,
business,5,n387,5,Directed,2724,
business,5,n323,5,Directed,2954,
business,5,n297,1,Directed,3000,
business,5,n306,1,Directed,3003,
business,5,n244,6,Directed,3130,
business,5,n256,6,Directed,3133,
n1201,1,design,1,Directed,42,
green,1,n1201,1,Directed,44,
green,1,n736,1,Directed,1599,
green,1,n631,1,Directed,1950,
green,1,n613,1,Directed,2009,
green,1,n604,1,Directed,2039,
green,1,n603,1,Directed,2050,
green,1,n480,1,Directed,2208,
n302,7,visualizations,7,Directed,45,
visualizations,7,n1200,7,Directed,46,
n1200,7,design,1,Directed,47,
n1199,1,design,1,Directed,49,
book,1,n1199,1,Directed,51,
book,1,n1198,1,Directed,53,
book,1,n970,1,Directed,810,
book,1,n745,1,Directed,1572,
n1198,1,design,1,Directed,52,
n1197,1,design,1,Directed,55,
industrial design,1,n1197,1,Directed,57,
industrial design,1,n1184,1,Directed,101,
industrial design,1,n1090,1,Directed,419,
industrial design,1,n1089,1,Directed,421,
industrial design,1,n1034,1,Directed,597,
industrial design,1,n777,1,Directed,1462,
industrial design,1,n774,1,Directed,1471,
industrial design,1,n720,1,Directed,1647,
n1196,1,design,1,Directed,58,
toy,1,n1196,1,Directed,60,
toy,1,n1001,1,Directed,711,
toy,1,n1000,1,Directed,714,
toy,1,n947,1,Directed,883,
toy,1,n776,1,Directed,1465,
toy,1,n775,1,Directed,1468,
toy,1,n770,1,Directed,1482,
toy,1,n261,1,Directed,3118,
n1195,1,design,1,Directed,61,
n1194,5,business,5,Directed,63,
n1193,5,business,5,Directed,67,
poverty,5,n1193,5,Directed,70,
poverty,5,n1192,3,Directed,72,
poverty,5,n1152,5,Directed,214,
poverty,5,n1151,3,Directed,219,
poverty,5,n1150,5,Directed,222,
poverty,5,n1129,5,Directed,300,
poverty,5,n1128,4,Directed,303,
poverty,5,n1127,2,Directed,306,
poverty,5,n995,5,Directed,727,
poverty,5,n508,1,Directed,2402,
poverty,5,n496,1,Directed,2405,
poverty,5,n484,5,Directed,2482,
poverty,5,n483,5,Directed,2486,
poverty,5,n475,3,Directed,2494,
poverty,5,n444,5,Directed,2570,
n1192,3,business,5,Directed,71,
women,3,n286,3,Directed,76,
women,3,n1192,3,Directed,74,
women,3,n1151,3,Directed,218,
women,3,n1135,3,Directed,282,
women,3,n1112,3,Directed,351,
women,3,n896,3,Directed,1063,
women,3,n475,3,Directed,2493,
women,3,n465,3,Directed,2518,
women,3,n464,3,Directed,2521,
women,3,n377,3,Directed,2567,
women,3,n259,3,Directed,3125,
women,3,n251,3,Directed,3135,
women,3,n240,3,Directed,3145,
women,3,n229,3,Directed,3148,
women,3,n220,3,Directed,3153,
n1191,5,business,5,Directed,77,
philanthropy,5,n1191,5,Directed,79,
philanthropy,5,n1186,5,Directed,94,
philanthropy,5,n1147,5,Directed,234,
philanthropy,5,n1146,5,Directed,238,
philanthropy,5,n1145,5,Directed,242,
philanthropy,5,n1139,5,Directed,266,
philanthropy,5,n1138,5,Directed,270,
philanthropy,5,n1123,4,Directed,319,
philanthropy,5,n1122,5,Directed,322,
philanthropy,5,n1121,5,Directed,324,
philanthropy,5,n1120,5,Directed,327,
philanthropy,5,n1119,5,Directed,330,
philanthropy,5,n1109,5,Directed,360,
philanthropy,5,n1044,5,Directed,562,
philanthropy,5,n1041,5,Directed,574,
philanthropy,5,n1036,5,Directed,590,
philanthropy,5,n994,4,Directed,731,
philanthropy,5,n989,5,Directed,748,
philanthropy,5,n851,3,Directed,1211,
philanthropy,5,n502,5,Directed,2430,
philanthropy,5,n388,5,Directed,2719,
philanthropy,5,n386,5,Directed,2726,
philanthropy,5,n263,5,Directed,2935,
philanthropy,5,n262,5,Directed,2939,
Africa,5,n1191,5,Directed,80,
Africa,5,n1186,5,Directed,95,
Africa,5,n1153,5,Directed,212,
Africa,5,n1146,5,Directed,240,
Africa,5,n1130,4,Directed,298,
Africa,5,n1121,5,Directed,325,
Africa,5,n1039,5,Directed,582,
Africa,5,n900,5,Directed,1053,
Africa,5,n837,5,Directed,1254,
Africa,5,n792,5,Directed,1417,
Africa,5,n759,5,Directed,1518,
Africa,5,n744,5,Directed,1577,
Africa,5,n257,5,Directed,2154,
Africa,5,n501,5,Directed,2435,
Africa,5,n486,5,Directed,2476,
Africa,5,n485,5,Directed,2480,
n1190,6,business,5,Directed,81,
happiness,6,n1190,6,Directed,82,
happiness,6,n1096,6,Directed,400,
happiness,6,n889,6,Directed,1089,
happiness,6,n772,6,Directed,1477,
happiness,6,n669,6,Directed,1810,
happiness,6,n665,6,Directed,1822,
happiness,6,n598,6,Directed,2064,
happiness,6,n586,6,Directed,2101,
happiness,6,n539,6,Directed,2271,
happiness,6,n538,6,Directed,2273,
happiness,6,n490,6,Directed,2464,
happiness,6,n489,6,Directed,2467,
happiness,6,n487,6,Directed,2471,
happiness,6,n303,6,Directed,3008,
economics,5,n1190,6,Directed,83,
economics,5,n1165,4,Directed,163,
economics,5,n1164,5,Directed,167,
economics,5,n1154,5,Directed,206,
economics,5,n1153,5,Directed,210,
economics,5,n1143,5,Directed,251,
economics,5,n1137,5,Directed,274,
economics,5,n1136,5,Directed,278,
economics,5,n1106,5,Directed,369,
economics,5,n992,5,Directed,739,
economics,5,n988,6,Directed,751,
economics,5,n956,5,Directed,855,
economics,5,n942,6,Directed,898,
economics,5,n941,5,Directed,903,
economics,5,n856,5,Directed,1195,
economics,5,n621,5,Directed,1984,
economics,5,n598,6,Directed,2065,
economics,5,n283,5,Directed,2146,
economics,5,n501,5,Directed,2434,
economics,5,n485,5,Directed,2479,
economics,5,n444,5,Directed,2572,
economics,5,n296,5,Directed,3019,
economics,5,n295,5,Directed,3022,
economics,5,n282,5,Directed,3025,
n1189,5,business,5,Directed,84,
development,5,n1189,5,Directed,86,
development,5,n1156,5,Directed,198,
development,5,n1155,4,Directed,203,
development,5,n1154,5,Directed,207,
development,5,n1153,5,Directed,211,
development,5,n1150,5,Directed,223,
development,5,n1145,5,Directed,243,
development,5,n1142,5,Directed,254,
development,5,n1140,5,Directed,263,
development,5,n1138,5,Directed,272,
development,5,n1133,4,Directed,289,
development,5,n1132,7,Directed,291,
development,5,n1120,5,Directed,328,
development,5,n1111,4,Directed,355,
development,5,n1047,5,Directed,551,
development,5,n1045,5,Directed,560,
development,5,n1043,5,Directed,568,
development,5,n995,5,Directed,729,
development,5,n994,4,Directed,733,
development,5,n993,5,Directed,737,
development,5,n990,5,Directed,746,
development,5,n989,5,Directed,749,
development,5,n987,5,Directed,755,
development,5,n943,4,Directed,896,
development,5,n940,4,Directed,906,
development,5,n759,5,Directed,1517,
development,5,n621,5,Directed,1985,
development,5,n574,7,Directed,2140,
development,5,n509,1,Directed,2400,
development,5,n481,1,Directed,2409,
development,5,n464,3,Directed,2522,
development,5,n328,5,Directed,2933,
development,5,n263,5,Directed,2937,
development,5,n262,5,Directed,2940,
development,5,n327,5,Directed,2943,
n1188,1,business,5,Directed,87,
sustainability,1,n1188,1,Directed,89,
sustainability,1,n1149,1,Directed,226,
sustainability,1,n1117,1,Directed,336,
sustainability,1,n1046,1,Directed,554,
sustainability,1,n735,1,Directed,1603,
sustainability,1,n734,1,Directed,1606,
sustainability,1,n693,1,Directed,1733,
sustainability,1,n687,1,Directed,1750,
sustainability,1,n682,1,Directed,1769,
sustainability,1,n612,1,Directed,2012,
sustainability,1,n603,1,Directed,2049,
sustainability,1,n557,1,Directed,2213,
n1187,5,business,5,Directed,90,
entrepreneur,5,n1187,5,Directed,92,
entrepreneur,5,n1119,5,Directed,331,
entrepreneur,5,n1110,5,Directed,358,
entrepreneur,5,n1045,5,Directed,559,
entrepreneur,5,n1039,5,Directed,581,
entrepreneur,5,n991,5,Directed,742,
entrepreneur,5,n990,5,Directed,745,
entrepreneur,5,n622,1,Directed,1981,
entrepreneur,5,n479,1,Directed,2412,
entrepreneur,5,n476,5,Directed,2488,
n1186,5,business,5,Directed,93,
n1185,5,business,5,Directed,96,
investment,5,n1185,5,Directed,98,
investment,5,n1141,5,Directed,258,
investment,5,n1140,5,Directed,262,
investment,5,n1139,5,Directed,267,
investment,5,n1138,5,Directed,271,
investment,5,n1113,4,Directed,348,
investment,5,n1112,3,Directed,352,
investment,5,n1111,4,Directed,354,
investment,5,n1110,5,Directed,357,
investment,5,n1109,5,Directed,361,
investment,5,n1071,5,Directed,477,
investment,5,n1070,5,Directed,480,
investment,5,n1042,5,Directed,570,
investment,5,n1041,5,Directed,575,
investment,5,n1037,5,Directed,587,
investment,5,n1036,5,Directed,591,
investment,5,n993,5,Directed,735,
investment,5,n987,5,Directed,754,
investment,5,n492,5,Directed,2458,
investment,5,n458,5,Directed,2533,
investment,5,n419,5,Directed,2637,
investment,5,n388,5,Directed,2720,
investment,5,n386,5,Directed,2727,
investment,5,n328,5,Directed,2931,
investment,5,n327,5,Directed,2941,
n1184,1,business,5,Directed,99,
n1183,6,business,5,Directed,102,
decision making,6,n1183,6,Directed,104,
decision making,6,n1032,6,Directed,602,
decision making,6,n728,6,Directed,1625,
decision making,6,n291,6,Directed,3050,
decision making,6,n256,6,Directed,3131,
n1182,5,business,5,Directed,105,
marketing,5,n1182,5,Directed,106,
marketing,5,n986,5,Directed,756,
n1181,2,entertainment,2,Directed,107,
storytelling,2,n1181,2,Directed,110,
storytelling,2,n1180,2,Directed,112,
storytelling,2,n1174,2,Directed,133,
storytelling,2,n1167,2,Directed,153,
storytelling,2,n1161,4,Directed,178,
storytelling,2,n1160,2,Directed,182,
storytelling,2,n1058,2,Directed,518,
storytelling,2,n979,2,Directed,783,
storytelling,2,n971,2,Directed,806,
storytelling,2,n951,2,Directed,871,
storytelling,2,n933,4,Directed,932,
storytelling,2,n915,2,Directed,1005,
storytelling,2,n875,2,Directed,1132,
storytelling,2,n805,2,Directed,1356,
storytelling,2,n801,2,Directed,1374,
storytelling,2,n800,2,Directed,1378,
storytelling,2,n725,4,Directed,1636,
storytelling,2,n667,4,Directed,1815,
storytelling,2,n654,2,Directed,1853,
storytelling,2,n592,4,Directed,2078,
storytelling,2,n260,2,Directed,2580,
storytelling,2,n438,2,Directed,2584,
n1180,2,entertainment,2,Directed,111,
n1179,2,entertainment,2,Directed,115,
performance,2,n1179,2,Directed,118,
performance,2,n1079,2,Directed,451,
performance,2,n1078,2,Directed,455,
performance,2,n1069,2,Directed,482,
performance,2,n1051,2,Directed,537,
performance,2,n1048,2,Directed,546,
performance,2,n1031,2,Directed,605,
performance,2,n1030,2,Directed,610,
performance,2,n1027,2,Directed,622,
performance,2,n1023,2,Directed,635,
performance,2,n984,2,Directed,765,
performance,2,n960,2,Directed,842,
performance,2,n957,2,Directed,850,
performance,2,n951,2,Directed,872,
performance,2,n931,2,Directed,940,
performance,2,n928,2,Directed,956,
performance,2,n923,2,Directed,974,
performance,2,n920,2,Directed,986,
performance,2,n910,2,Directed,1021,
performance,2,n906,2,Directed,1033,
performance,2,n878,2,Directed,1122,
performance,2,n831,2,Directed,1274,
performance,2,n827,2,Directed,1285,
performance,2,n811,2,Directed,1338,
performance,2,n757,2,Directed,1523,
performance,2,n618,2,Directed,1995,
performance,2,n608,2,Directed,2029,
performance,2,n590,2,Directed,2087,
performance,2,n584,2,Directed,2107,
performance,2,n570,2,Directed,2156,
performance,2,n568,2,Directed,2166,
performance,2,n567,2,Directed,2170,
performance,2,n566,2,Directed,2174,
performance,2,n564,2,Directed,2183,
performance,2,n559,2,Directed,2202,
performance,2,n553,2,Directed,2227,
performance,2,n463,2,Directed,2278,
performance,2,n348,2,Directed,2289,
performance,2,n347,2,Directed,2293,
performance,2,n260,2,Directed,2581,
n1178,2,entertainment,2,Directed,119,
poetry,2,n1178,2,Directed,122,
poetry,2,n1170,2,Directed,145,
poetry,2,n1061,2,Directed,507,
poetry,2,n1029,2,Directed,614,
poetry,2,n1021,4,Directed,643,
poetry,2,n984,2,Directed,764,
poetry,2,n976,2,Directed,792,
poetry,2,n928,2,Directed,955,
poetry,2,n923,2,Directed,973,
poetry,2,n915,2,Directed,1006,
poetry,2,n914,2,Directed,1008,
poetry,2,n898,2,Directed,1058,
poetry,2,n878,2,Directed,1121,
poetry,2,n799,2,Directed,1388,
n1177,2,entertainment,2,Directed,123,
music,2,n1177,2,Directed,125,
music,2,n1176,5,Directed,127,
music,2,n1175,4,Directed,130,
music,2,n1168,2,Directed,151,
music,2,n1080,2,Directed,447,
music,2,n1079,2,Directed,452,
music,2,n1077,2,Directed,459,
music,2,n1076,2,Directed,461,
music,2,n1066,2,Directed,489,
music,2,n1060,2,Directed,511,
music,2,n1059,2,Directed,515,
music,2,n1054,2,Directed,531,
music,2,n1049,1,Directed,543,
music,2,n1048,2,Directed,547,
music,2,n1031,2,Directed,606,
music,2,n1030,2,Directed,611,
music,2,n1029,2,Directed,615,
music,2,n1028,2,Directed,619,
music,2,n1026,2,Directed,626,
music,2,n1025,2,Directed,629,
music,2,n1019,2,Directed,648,
music,2,n981,2,Directed,776,
music,2,n977,2,Directed,789,
music,2,n974,1,Directed,798,
music,2,n973,2,Directed,801,
music,2,n968,2,Directed,816,
music,2,n967,2,Directed,819,
music,2,n963,2,Directed,832,
music,2,n961,2,Directed,839,
music,2,n957,2,Directed,851,
music,2,n934,2,Directed,928,
music,2,n925,2,Directed,964,
music,2,n924,2,Directed,969,
music,2,n921,2,Directed,982,
music,2,n920,2,Directed,987,
music,2,n919,2,Directed,989,
music,2,n917,2,Directed,997,
music,2,n916,2,Directed,1001,
music,2,n911,2,Directed,1018,
music,2,n898,2,Directed,1059,
music,2,n877,2,Directed,1125,
music,2,n861,2,Directed,1176,
music,2,n804,2,Directed,1361,
music,2,n799,2,Directed,1390,
music,2,n796,2,Directed,1401,
music,2,n795,2,Directed,1405,
music,2,n626,2,Directed,1966,
music,2,n625,2,Directed,1971,
music,2,n623,2,Directed,1978,
music,2,n607,2,Directed,2031,
music,2,n583,2,Directed,2110,
music,2,n582,2,Directed,2115,
music,2,n225,2,Directed,2235,
music,2,n463,2,Directed,2279,
music,2,n452,2,Directed,2282,
music,2,n442,2,Directed,2286,
music,2,n348,2,Directed,2290,
music,2,n537,2,Directed,2296,
n1176,5,entertainment,2,Directed,126,
n1175,4,entertainment,2,Directed,129,
history,4,n1175,4,Directed,131,
history,4,n899,4,Directed,1056,
history,4,n765,4,Directed,1499,
history,4,n579,4,Directed,2124,
n1174,2,entertainment,2,Directed,132,
n1173,2,entertainment,2,Directed,135,
TED Prize,2,n1173,2,Directed,137,
TED Prize,2,n927,2,Directed,958,
TED Prize,2,n873,2,Directed,1138,
TED Prize,2,n661,2,Directed,1303,
n1172,11,entertainment,2,Directed,138,
gaming,11,n1172,11,Directed,140,
gaming,11,n1099,11,Directed,391,
gaming,11,n985,11,Directed,759,
dance,3,n1171,3,Directed,141,
n1171,3,entertainment,2,Directed,142,
n1170,2,entertainment,2,Directed,144,
literature,2,n1170,2,Directed,146,
literature,2,n824,2,Directed,1293,
literature,2,n466,2,Directed,1382,
literature,2,n439,2,Directed,1384,
n1169,9,entertainment,2,Directed,147,
magic,9,n1169,9,Directed,149,
magic,9,n1068,9,Directed,485,
magic,9,n982,9,Directed,770,
n1168,2,entertainment,2,Directed,150,
n1167,2,global issues,4,Directed,152,
social change,2,n1167,2,Directed,156,
social change,2,n1161,4,Directed,179,
social change,2,n1160,2,Directed,183,
social change,2,n1131,4,Directed,294,
social change,2,n1122,5,Directed,321,
social change,2,n941,5,Directed,902,
social change,2,n875,2,Directed,1133,
social change,2,n805,2,Directed,1357,
social change,2,n801,2,Directed,1375,
social change,2,n800,2,Directed,1379,
social change,2,n610,2,Directed,2021,
social change,2,n609,2,Directed,2025,
social change,2,n526,2,Directed,2342,
social change,2,n525,2,Directed,2346,
n1166,4,global issues,4,Directed,157,
politics,4,n1166,4,Directed,160,
politics,4,n1165,4,Directed,162,
politics,4,n1164,5,Directed,166,
politics,4,n1155,4,Directed,202,
politics,4,n1143,5,Directed,250,
politics,4,n1134,4,Directed,285,
politics,4,n1133,4,Directed,288,
politics,4,n1128,4,Directed,304,
politics,4,n1126,4,Directed,309,
politics,4,n1125,4,Directed,312,
politics,4,n1123,4,Directed,318,
politics,4,n1116,4,Directed,339,
politics,4,n1115,5,Directed,342,
politics,4,n1107,5,Directed,366,
politics,4,n1104,4,Directed,375,
politics,4,n1103,4,Directed,378,
politics,4,n1102,4,Directed,381,
politics,4,n1021,4,Directed,642,
politics,4,n943,4,Directed,894,
politics,4,n940,4,Directed,905,
politics,4,n733,5,Directed,1608,
politics,4,n731,5,Directed,1616,
politics,4,n279,4,Directed,1713,
politics,4,n579,4,Directed,2123,
politics,4,n545,4,Directed,2251,
politics,4,n544,4,Directed,2254,
politics,4,n515,4,Directed,2377,
politics,4,n514,4,Directed,2381,
politics,4,n497,4,Directed,2446,
politics,4,n493,4,Directed,2455,
politics,4,n467,4,Directed,2515,
politics,4,n440,4,Directed,2578,
politics,4,n404,4,Directed,2676,
politics,4,n331,4,Directed,2920,
n1165,4,global issues,4,Directed,161,
n1164,5,global issues,4,Directed,165,
n1163,4,global issues,4,Directed,169,
n1162,1,global issues,4,Directed,173,
environment,1,n1162,1,Directed,176,
environment,1,n1093,1,Directed,409,
environment,1,n815,1,Directed,1327,
environment,1,n507,7,Directed,1530,
environment,1,n755,7,Directed,1534,
environment,1,n683,1,Directed,1766,
environment,1,n614,1,Directed,2006,
environment,1,n605,8,Directed,2036,
environment,1,n558,1,Directed,2205,
environment,1,n480,1,Directed,2209,
environment,1,n468,1,Directed,2211,
environment,1,n557,1,Directed,2215,
environment,1,n556,1,Directed,2217,
environment,1,n482,11,Directed,2306,
environment,1,n461,11,Directed,2310,
environment,1,n407,11,Directed,2314,
environment,1,n406,1,Directed,2316,
environment,1,n399,8,Directed,2690,
environment,1,n358,8,Directed,2836,
environment,1,n254,8,Directed,3063,
n1161,4,global issues,4,Directed,177,
n1160,2,global issues,4,Directed,181,
n1159,1,global issues,4,Directed,185,
education,3,n1159,1,Directed,187,
education,3,n713,3,Directed,1670,
education,3,n576,3,Directed,2133,
education,3,n462,3,Directed,2525,
education,3,n417,3,Directed,2647,
education,3,n412,3,Directed,2662,
education,3,n251,3,Directed,3136,
education,3,n240,3,Directed,3146,
education,3,n229,3,Directed,3149,
education,3,n228,3,Directed,3152,
education,3,n220,3,Directed,3156,
education,3,n239,3,Directed,3159,
collaboration,1,n1159,1,Directed,188,
collaboration,1,n1083,1,Directed,439,
collaboration,1,n1074,1,Directed,467,
collaboration,1,n1003,1,Directed,703,
collaboration,1,n949,1,Directed,878,
collaboration,1,n778,1,Directed,1459,
collaboration,1,n305,1,Directed,2391,
n1158,4,global issues,4,Directed,189,
war,4,n1158,4,Directed,192,
war,4,n1157,7,Directed,194,
war,4,n1148,4,Directed,230,
war,4,n1144,4,Directed,246,
war,4,n1135,3,Directed,283,
war,4,n954,4,Directed,861,
war,4,n945,4,Directed,888,
war,4,n905,4,Directed,1035,
war,4,n903,4,Directed,1042,
war,4,n901,4,Directed,1048,
war,4,n899,4,Directed,1055,
war,4,n865,4,Directed,1164,
war,4,n765,4,Directed,1498,
war,4,n725,4,Directed,1635,
war,4,n704,4,Directed,1701,
war,4,n451,4,Directed,2549,
war,4,n404,4,Directed,2675,
war,4,n331,4,Directed,2917,
n1157,7,global issues,4,Directed,193,
n1156,5,global issues,4,Directed,197,
n1155,4,global issues,4,Directed,201,
n1154,5,global issues,4,Directed,205,
n1153,5,global issues,4,Directed,209,
n1152,5,global issues,4,Directed,213,
n1151,3,global issues,4,Directed,217,
n1150,5,global issues,4,Directed,221,
n1149,1,global issues,4,Directed,225,
n1148,4,global issues,4,Directed,229,
peace,4,n1148,4,Directed,232,
peace,4,n1124,4,Directed,316,
peace,4,n954,4,Directed,862,
peace,4,n905,4,Directed,1036,
peace,4,n865,4,Directed,1166,
peace,4,n688,4,Directed,1746,
peace,4,n673,4,Directed,1796,
peace,4,n580,4,Directed,2120,
peace,4,n578,4,Directed,2127,
peace,4,n497,4,Directed,2447,
peace,4,n493,4,Directed,2456,
peace,4,n467,4,Directed,2516,
peace,4,n404,4,Directed,2677,
peace,4,n299,4,Directed,2923,
n1147,5,global issues,4,Directed,233,
n1146,5,global issues,4,Directed,237,
n1145,5,global issues,4,Directed,241,
n1144,4,global issues,4,Directed,245,
violence,4,n1144,4,Directed,248,
violence,4,n1118,4,Directed,333,
violence,4,n865,4,Directed,1165,
violence,4,n589,4,Directed,2091,
violence,4,n580,4,Directed,2119,
violence,4,n578,4,Directed,2126,
violence,4,n545,4,Directed,2250,
violence,4,n516,4,Directed,2372,
violence,4,n515,4,Directed,2376,
violence,4,n513,4,Directed,2384,
violence,4,n467,4,Directed,2514,
violence,4,n451,4,Directed,2550,
violence,4,n440,4,Directed,2577,
violence,4,n390,4,Directed,2716,
violence,4,n331,4,Directed,2918,
n1143,5,global issues,4,Directed,249,
Asia,5,n1143,5,Directed,252,
Asia,5,n1136,5,Directed,280,
Asia,5,n1115,5,Directed,343,
Asia,5,n956,5,Directed,856,
Asia,5,n785,5,Directed,1437,
Asia,5,n766,5,Directed,1496,
Asia,5,n733,5,Directed,1610,
Asia,5,n732,5,Directed,1614,
Asia,5,n731,5,Directed,1617,
Asia,5,n282,5,Directed,3027,
n1142,5,global issues,4,Directed,253,
third world,5,n1142,5,Directed,256,
third world,5,n1043,5,Directed,566,
third world,5,n1038,5,Directed,584,
third world,5,n500,5,Directed,2437,
third world,5,n443,5,Directed,2574,
third world,5,n387,5,Directed,2723,
third world,5,n323,5,Directed,2952,
third world,5,n322,5,Directed,2955,
n1141,5,global issues,4,Directed,257,
n1140,5,global issues,4,Directed,261,
n1139,5,global issues,4,Directed,265,
n1138,5,global issues,4,Directed,269,
n1137,5,global issues,4,Directed,273,
china,5,n1137,5,Directed,276,
china,5,n1136,5,Directed,279,
china,5,n1108,5,Directed,363,
china,5,n1107,5,Directed,367,
china,5,n1106,5,Directed,370,
china,5,n841,5,Directed,1243,
china,5,n785,5,Directed,1436,
china,5,n732,5,Directed,1613,
china,5,n729,5,Directed,1623,
china,5,n649,5,Directed,1870,
china,5,n340,5,Directed,2893,
china,5,n335,5,Directed,2910,
china,5,n296,5,Directed,3020,
china,5,n295,5,Directed,3023,
n1136,5,global issues,4,Directed,277,
n1135,3,global issues,4,Directed,281,
n1134,4,global issues,4,Directed,284,
communication,4,n1134,4,Directed,286,
communication,4,n904,4,Directed,1040,
n1133,4,global issues,4,Directed,287,
n1132,7,global issues,4,Directed,290,
health care,7,n1132,7,Directed,292,
health care,7,n891,7,Directed,1083,
health care,7,n882,7,Directed,1108,
health care,7,n868,7,Directed,1156,
health care,7,n866,7,Directed,1162,
health care,7,n836,11,Directed,1259,
health care,7,n835,7,Directed,1262,
health care,7,n830,7,Directed,1278,
health care,7,n814,7,Directed,1330,
health care,7,n786,7,Directed,1434,
health care,7,n749,7,Directed,1558,
health care,7,n748,7,Directed,1562,
health care,7,n739,7,Directed,1590,
health care,7,n710,7,Directed,1681,
health care,7,n706,7,Directed,1695,
health care,7,n656,7,Directed,1847,
health care,7,n640,7,Directed,1900,
health care,7,n639,7,Directed,1904,
health care,7,n635,7,Directed,1923,
n1131,4,global issues,4,Directed,293,
film,4,n1131,4,Directed,295,
film,4,n1130,4,Directed,297,
film,4,n1056,4,Directed,525,
film,4,n966,4,Directed,823,
film,4,n965,4,Directed,826,
film,4,n959,4,Directed,846,
film,4,n930,4,Directed,947,
n1130,4,global issues,4,Directed,296,
